ts,master_metadata_track_name,ms_played,stress_level,crying_incident,is_period
2024-08-28 18:58:56+00:00,Evleniyormuşsun Bugün,5646,1,0,0
2024-08-28 19:03:09+00:00,Beni Aşka İnandır,253654,1,0,0
2024-08-28 19:03:17+00:00,Sen Ona Aşıksın - Kabullenme,4113,1,0,0
2024-08-28 19:08:06+00:00,Bekle Dedi Gitti - Çizik,277315,1,0,0
2024-08-28 19:08:33+00:00,Anıları Sakla,25248,1,0,0
2024-08-28 19:08:38+00:00,Düşünürüm,3156,1,0,0
2024-08-29 04:53:02+00:00,Sadece,172800,1,0,0
2024-08-29 05:08:49+00:00,Brooklyn Baby,351640,1,0,0
2024-08-29 05:13:14+00:00,West Coast,256760,1,0,0
2024-08-29 05:18:33+00:00,Sad Girl,317760,1,0,0
2024-08-29 05:23:40+00:00,Cinnamon Girl,300683,1,0,0
2024-08-29 05:28:35+00:00,Art Deco,295066,1,0,0
2024-08-29 05:35:45+00:00,Born To Die,285400,1,0,0
2024-08-29 05:37:38+00:00,Stargirl Interlude,111626,1,0,0
2024-08-29 07:16:28+00:00,Mini mini bir kuş donmuştu,69000,1,0,0
2024-08-29 07:55:03+00:00,Beni Biraz Böyle Hatırla,267520,1,0,0
2024-08-29 07:59:07+00:00,Bitti Tebrikler,242973,1,0,0
2024-08-29 08:02:54+00:00,Buralar Yalan,217586,1,0,0
2024-08-29 08:06:50+00:00,Tam Dört Yıl Olmuş Dün,235466,1,0,0
2024-08-29 08:35:00+00:00,Kim Dokunduysa Sana Ona git,264940,1,0,0
2024-08-29 08:54:31+00:00,Kim Dokunduysa Sana Ona git,5980,1,0,0
2024-08-29 08:58:03+00:00,Git,210960,1,0,0
2024-08-29 09:26:27+00:00,Neden?,1456,1,0,0
2024-08-29 09:26:50+00:00,Ölünmüyor Mutsuzluktan,22457,1,0,0
2024-08-29 09:31:07+00:00,Gurur Benim Neyime?,257403,1,0,0
2024-08-29 09:35:52+00:00,Nasıl Öğrendin Unutmayı,284258,1,0,0
2024-09-09 15:27:22+00:00,Buralar Yalan,20533,1,0,0
2024-09-09 15:28:32+00:00,Beni Biraz Böyle Hatırla,5367,1,0,0
2024-09-09 15:28:39+00:00,Beni Biraz Böyle Hatırla,4960,1,0,0
2024-09-09 15:28:43+00:00,Eyvah,2663,1,0,0
2024-09-09 15:28:44+00:00,Belalım,1000,1,0,0
2024-09-09 15:28:45+00:00,Kimse Olmadı Senin Gibi,342,1,0,0
2024-09-09 15:28:48+00:00,Kalan Sağlar Senin Olsun,2087,1,0,0
2024-09-09 15:28:49+00:00,Unut Gittigin Bir Yerde,710,1,0,0
2024-09-09 15:28:50+00:00,Kadar,702,1,0,0
2024-09-09 15:31:00+00:00,Sensiz İstanbul'a Düşmanım (feat. Emre Aydin),2640,1,0,0
2024-09-09 16:19:21+00:00,Beni Biraz Böyle Hatırla,10900,1,0,0
2024-09-09 16:46:57+00:00,Beni Biraz Böyle Hatırla,32661,1,0,0
2024-09-09 16:47:03+00:00,Buralar Yalan,4217,1,0,0
2024-09-09 16:47:05+00:00,Derine İndik,458,1,0,0
2024-09-09 16:47:57+00:00,Buralar Yalan,181610,1,0,0
2024-09-09 16:49:18+00:00,Buralar Yalan,117173,1,0,0
2024-09-09 18:51:41+00:00,Buralar Yalan,100181,1,0,0
2024-09-09 18:55:41+00:00,Sen Beni Unutamazsın,240306,1,0,0
2024-09-09 19:00:24+00:00,Hint Kumaşı,281737,1,0,0
2024-09-09 19:04:32+00:00,Ölünmüyor Mutsuzluktan,246611,1,0,0
2024-09-09 19:09:31+00:00,Nasılım Biliyor musun?,267702,1,0,0
2024-09-09 19:13:38+00:00,Ağlamam Zaman Aldı - İnkar,246617,1,0,0
2024-09-09 19:19:47+00:00,Bitti Tebrikler,242655,1,0,0
2024-09-09 20:01:40+00:00,Çökertme,181973,1,0,0
2024-09-09 20:12:25+00:00,Her Şeyi Yak,42146,1,0,0
2024-09-10 04:52:50+00:00,Fener,235418,1,0,0
2024-09-10 06:43:49+00:00,Yad Eller,228961,1,0,0
2024-09-10 06:48:07+00:00,Gurur Benim Neyime?,256763,1,0,0
2024-09-10 06:52:12+00:00,Vazgeçtim Ben Bugün,244859,1,0,0
2024-09-10 06:56:57+00:00,Beni Vurup Yerde Bırakma,284536,1,0,0
2024-09-10 07:01:26+00:00,Bir Melek Vardı,238588,1,0,0
2024-09-10 07:06:02+00:00,Ben Seni Arayamam,274718,1,0,0
2024-09-10 07:10:49+00:00,Hoşçakal,285324,1,0,0
2024-09-10 07:15:32+00:00,Nasıl Öğrendin Unutmayı,282488,1,0,0
2024-09-10 07:19:52+00:00,Beni Boş Yere Yorma,259152,1,0,0
2024-09-10 07:23:24+00:00,Git,210741,1,0,0
2024-09-10 07:27:29+00:00,Unut Beni,243247,1,0,0
2024-09-10 07:31:17+00:00,Döneceksin Diye Söz Ver,227524,1,0,0
2024-09-10 07:36:27+00:00,Yalnızlık Senfonisi,309577,1,0,0
2024-09-10 07:40:36+00:00,Yatağın Soğuk Tarafı,248140,1,0,0
2024-09-10 07:46:07+00:00,Beş,329684,1,0,0
2024-09-10 07:50:34+00:00,Tam Dört Yıl Olmuş Dün,235341,1,0,0
2024-09-10 07:56:22+00:00,Sevdim Seni Bir Kere,347165,1,0,0
2024-09-10 08:21:47+00:00,Meyhaneler Sen...,278436,1,0,0
2024-09-10 08:26:48+00:00,Öleceksek Ölürüz,300052,1,0,0
2024-09-10 08:30:23+00:00,Böyle Ayrılık Olmaz,214480,1,0,0
2024-09-10 08:34:10+00:00,Sevenler Ağlarmış,226784,1,0,0
2024-09-10 08:38:42+00:00,Kim Dokunduysa Sana Ona git,270697,1,0,0
2024-09-10 08:58:10+00:00,Ruhun Sarışın,257082,1,0,0
2024-09-10 09:03:54+00:00,Ah Benim Hayatım,237536,1,0,0
2024-09-10 09:08:29+00:00,Neden?,274697,1,0,0
2024-09-10 09:12:28+00:00,Hangimiz,236824,1,0,0
2024-09-10 09:16:05+00:00,Soğuk Odalar,217511,1,0,0
2024-09-10 12:15:25+00:00,Haykıracak Nefesim Kalmasa Bile,207254,1,0,0
2024-09-10 12:19:47+00:00,Aklımın İplerini Saldım,261668,1,0,0
2024-09-10 12:22:54+00:00,Yine Beni Sev,185536,1,0,0
2024-09-10 12:37:12+00:00,Anason,275070,1,0,0
2024-09-10 12:42:20+00:00,Belki Bir Gün Özlersin,276876,1,0,0
2024-09-10 12:47:22+00:00,Durma Yağmur Durma,301199,1,0,0
2024-09-10 14:41:54+00:00,Tam Dört Yıl Olmuş Dün,232480,1,0,0
2024-09-10 18:19:16+00:00,Levla Vazgeçti - Depresyon,3340,1,0,0
2024-09-10 18:22:01+00:00,Beni Benimle Bırak,87,1,0,0
2024-09-10 18:23:17+00:00,Hep Yaşın 19,248960,1,0,0
2024-09-10 18:25:37+00:00,bad guy,194087,1,0,0
2024-09-10 18:28:37+00:00,bellyache,179172,1,0,0
2024-09-10 18:29:57+00:00,Another Love,3480,1,0,0
2024-09-10 18:30:19+00:00,Another Love,43310,1,0,0
2024-09-10 18:30:23+00:00,Bad Girls,2357,1,0,0
2024-09-10 18:30:35+00:00,bad guy,11840,1,0,0
2024-09-10 18:31:19+00:00,Nothing Breaks Like a Heart (feat. Miley Cyrus),1066,1,0,0
2024-09-10 18:35:37+00:00,Hymn for the Weekend,258266,1,0,0
2024-09-10 18:45:27+00:00,Stressed Out,202333,1,0,0
2024-09-10 18:49:53+00:00,Summertime Sadness,265427,1,0,0
2024-09-10 18:53:09+00:00,when the party's over,196077,1,0,0
2024-09-10 18:57:10+00:00,Sweater Weather,240400,1,0,0
2024-09-10 19:00:44+00:00,Way down We Go,213706,1,0,0
2024-09-10 19:06:58+00:00,Skyfall,286480,1,0,0
2024-09-10 19:09:57+00:00,7 rings,178626,1,0,0
2024-09-10 19:14:19+00:00,Young And Beautiful,236053,1,0,0
2024-09-10 19:14:24+00:00,Happier Than Ever,4197,1,0,0
2024-09-10 19:18:30+00:00,everything i wanted,245425,1,0,0
2024-09-10 19:21:58+00:00,The Night We Met,208211,1,0,0
2024-09-10 19:26:19+00:00,West Coast,6962,1,0,0
2024-09-10 19:28:09+00:00,Stargirl Interlude,111626,1,0,0
2024-09-10 19:31:32+00:00,Where's My Love,202000,1,0,0
2024-09-10 19:35:24+00:00,Moral of the Story,201016,1,0,0
2024-09-11 06:03:44+00:00,Take Me To Church,4348,1,0,0
2024-09-11 06:07:50+00:00,Ölünmüyor Mutsuzluktan,247003,1,0,0
2024-09-11 06:11:59+00:00,Yatağın Soğuk Tarafı,249010,1,0,0
2024-09-11 06:15:36+00:00,Böyle Ayrılık Olmaz,215806,1,0,0
2024-09-11 06:46:59+00:00,Beni Boş Yere Yorma,174190,1,0,0
2024-09-11 06:49:56+00:00,Beni Boş Yere Yorma,85111,1,0,0
2024-09-11 07:04:06+00:00,Nasılım Biliyor musun?,264209,1,0,0
2024-09-11 07:07:21+00:00,Veda Türküsü,201671,1,0,0
2024-09-11 07:10:44+00:00,Yar Bensiz,203000,1,0,0
2024-09-11 07:14:51+00:00,Senden Önce Senden Sonra,245226,1,0,0
2024-09-11 07:18:51+00:00,Sen Beni Unutamazsın,240476,1,0,0
2024-09-11 07:24:25+00:00,Elfida,333640,1,0,0
2024-09-11 07:29:20+00:00,Vazgeçtim Ben Bugün,236578,1,0,0
2024-09-11 07:30:04+00:00,Sana El Pençe Durmam,32192,1,0,0
2024-09-11 07:30:16+00:00,Yar Bensiz,11733,1,0,0
2024-09-11 07:33:40+00:00,Senden Güzeli Mi Var,203914,1,0,0
2024-09-11 07:33:58+00:00,Kupa Kızı Ve Sinek Valesi,3349,1,0,0
2024-09-11 07:38:23+00:00,Kendime Yalan Söyledim,267080,1,0,0
2024-09-11 07:41:58+00:00,Yara,213812,1,0,0
2024-09-11 07:42:08+00:00,Gurur Benim Neyime?,8198,1,0,0
2024-09-11 07:47:29+00:00,Merhabalar,322180,1,0,0
2024-09-11 07:50:50+00:00,Sarı Laleler,200320,1,0,0
2024-09-11 07:54:45+00:00,Zombi,234597,1,0,0
2024-09-11 07:59:13+00:00,Değmesin Ellerimiz,267702,1,0,0
2024-09-11 08:04:12+00:00,Renkli Rüyalar Oteli,273213,1,0,0
2024-09-11 08:07:55+00:00,Anlamazdın,222346,1,0,0
2024-09-11 08:12:14+00:00,Kafile,258786,1,0,0
2024-09-11 08:15:12+00:00,Yıldızların Altında,177580,1,0,0
2024-09-11 08:19:25+00:00,Sokak Lambası,252598,1,0,0
2024-09-11 08:21:30+00:00,ELLERİM BOŞ,124000,1,0,0
2024-09-11 08:28:53+00:00,Doldum,442408,1,0,0
2024-09-11 08:33:25+00:00,Alla Beni Pulla Beni,243000,1,0,0
2024-09-11 08:38:10+00:00,Beni Vurup Yerde Bırakma,284693,1,0,0
2024-09-11 09:08:33+00:00,Işıkları Söndürseler Bile,10762,1,0,0
2024-09-11 09:12:26+00:00,Bir Sana Yandım,234000,1,0,0
2024-09-11 09:16:46+00:00,Sevgilim Biz Ayrıldık,259320,1,0,0
2024-09-11 09:20:51+00:00,Levla Vazgeçti - Depresyon,244305,1,0,0
2024-09-11 09:22:49+00:00,Gitmiyor Gözümden,117120,1,0,0
2024-09-11 09:26:52+00:00,Sor Bana Sor,242485,1,0,0
2024-09-11 09:31:17+00:00,Hangimiz,238162,1,0,0
2024-09-11 09:36:18+00:00,Öleceksek Ölürüz,300130,1,0,0
2024-09-11 09:39:28+00:00,Seninle - Mavi,190647,1,0,0
2024-09-11 09:43:23+00:00,Bize Susmak Yakışır - Öfke,233284,1,0,0
2024-09-11 09:48:03+00:00,Muhtemel Aşk,279702,1,0,0
2024-09-11 11:15:27+00:00,Neden Bu Elveda,295737,1,0,0
2024-09-11 11:59:10+00:00,Yar Bensiz,203000,1,0,0
2024-09-11 12:06:29+00:00,Beni Biraz Böyle Hatırla,267520,1,0,0
2024-09-11 12:08:40+00:00,Anlıyorsun Değil Mi,130430,1,0,0
2024-09-11 12:12:19+00:00,Sakın Gelme,169600,1,0,0
2024-09-11 12:16:17+00:00,Fener,237505,1,0,0
2024-09-11 14:17:25+00:00,Yad Eller,7349,1,0,0
2024-09-11 14:22:47+00:00,Yaz Günü,203242,1,0,0
2024-09-11 14:28:08+00:00,Merhabalar,322180,1,0,0
2024-09-11 14:36:07+00:00,Senden Önce Senden Sonra,199132,1,0,0
2024-09-11 14:40:20+00:00,Veda Türküsü,201671,1,0,0
2024-09-11 14:45:04+00:00,Nasılım Biliyor musun?,267933,1,0,0
2024-09-11 14:49:50+00:00,Derine İndik,256323,1,0,0
2024-09-11 14:58:58+00:00,Sen Beni Unutamazsın,240476,1,0,0
2024-09-11 15:04:46+00:00,Elfida,333640,1,0,0
2024-09-11 15:08:17+00:00,N'apim Tabiatım Böyle,210195,1,0,0
2024-09-11 15:11:41+00:00,Senden Güzeli Mi Var,203914,1,0,0
2024-09-11 15:15:47+00:00,Vazgeçtim Ben Bugün,244897,1,0,0
2024-09-11 15:15:57+00:00,Benden Bana,9540,1,0,0
2024-09-11 15:16:25+00:00,Kafam Senden Bile Güzel,1696,1,0,0
2024-09-11 15:16:27+00:00,Sarı Laleler,2122,1,0,0
2024-09-11 15:20:00+00:00,Yara,213812,1,0,0
2024-09-11 15:24:08+00:00,Ağlamam Zaman Aldı - İnkar,246808,1,0,0
2024-09-11 15:24:44+00:00,Kupa Kızı Ve Sinek Valesi,17418,1,0,0
2024-09-11 15:24:45+00:00,Kapısı Kapalı,981,1,0,0
2024-09-11 15:24:47+00:00,Gurur Benim Neyime?,1173,1,0,0
2024-09-11 15:24:47+00:00,Sokak Lambası,1120,1,0,0
2024-09-11 15:24:50+00:00,Bikinisinde Astronomi - Bonus Trek,1823,1,0,0
2024-09-11 15:24:52+00:00,Renkli Rüyalar Oteli,1013,1,0,0
2024-09-11 15:24:52+00:00,Beş,1472,1,0,0
2024-09-11 15:28:56+00:00,Levla Vazgeçti - Depresyon,244305,1,0,0
2024-09-11 15:33:04+00:00,Ölünmüyor Mutsuzluktan,247003,1,0,0
2024-09-11 15:37:56+00:00,Değmesin Ellerimiz,267702,1,0,0
2024-09-11 15:42:33+00:00,Ben Seni Arayamam,275053,1,0,0
2024-09-11 15:46:49+00:00,Al Beni,256493,1,0,0
2024-09-11 15:50:10+00:00,Söyle,199986,1,0,0
2024-09-11 15:54:16+00:00,Unut Beni,243440,1,0,0
2024-09-11 17:17:24+00:00,Merhabalar,322180,1,0,0
2024-09-12 11:03:39+00:00,Yaralı,230093,1,0,0
2024-09-12 11:08:07+00:00,Eksik - Akustik,255394,1,0,0
2024-09-12 11:13:25+00:00,Büklüm Büklüm,317506,1,0,0
2024-09-12 11:16:58+00:00,Bazı Aşklar Yarım Kalmalı,212550,1,0,0
2024-09-12 13:52:40+00:00,Clandestina,147000,1,0,0
2024-09-27 17:02:36+00:00,Yara,13475,2,0,0
2024-09-27 17:02:51+00:00,Kırlangıç,14827,2,0,0
2024-09-27 17:02:57+00:00,Mazeretim Var Asabiyim Ben,5785,2,0,0
2024-09-27 17:03:01+00:00,Sana El Pençe Durmam,3616,2,0,0
2024-09-27 17:06:26+00:00,Kimse Bilmez,205786,2,0,0
2024-09-27 17:11:08+00:00,Bu Kalp Seni Unutur mu,274713,2,0,0
2024-09-27 17:14:18+00:00,Ele Güne Karşı,189367,2,0,0
2024-09-27 17:17:39+00:00,Sarı Laleler,200320,2,0,0
2024-09-27 17:22:27+00:00,Aşk Kırıntıları,277440,2,0,0
2024-09-27 17:26:57+00:00,Belki Üstümüzden Bir Kuş Geçer,269506,2,0,0
2024-09-27 17:30:35+00:00,İstanbul'da Sonbahar,200160,2,0,0
2024-09-27 17:35:14+00:00,Meyhaneler Sen...,278640,2,0,0
2024-09-27 17:39:07+00:00,Beni Sen İnandır,224716,2,0,0
2024-09-27 17:42:40+00:00,Benim Hala Umudum Var,212506,2,0,0
2024-09-27 17:46:42+00:00,Sen Orda Yoksun,241456,2,0,0
2024-09-27 17:51:01+00:00,Ağlamam Zaman Aldı - İnkar,246808,2,0,0
2024-09-27 17:53:47+00:00,Bu Son Olsun,166000,2,0,0
2024-09-27 17:57:39+00:00,Yalnız Kuş,199,2,0,0
2024-09-27 18:02:01+00:00,Böyle Kahpedir Dünya,262080,2,0,0
2024-09-27 18:05:44+00:00,Aşk,211200,2,0,0
2024-09-27 18:09:38+00:00,Son Defa,233573,2,0,0
2024-09-27 18:13:42+00:00,Cambaz,230600,2,0,0
2024-09-27 18:17:04+00:00,Ben Böyleyim,201277,2,0,0
2024-09-27 18:22:03+00:00,Islak Islak,286484,2,0,0
2024-09-27 18:27:26+00:00,Mayın Tarlası,323407,2,0,0
2024-09-27 18:30:45+00:00,Ay Tenli Kadın,197967,2,0,0
2024-09-27 18:37:10+00:00,İsyankar,235333,2,0,0
2024-09-27 18:41:13+00:00,Üç Kalp,231840,2,0,0
2024-09-27 18:44:41+00:00,Sahici,207400,2,0,0
2024-09-27 18:44:59+00:00,Uzun Lafın Kısası,2464,2,0,0
2024-09-27 18:48:19+00:00,Aşk Kaç Beden Giyer,200280,2,0,0
2024-09-27 18:51:48+00:00,Dağılmak İstiyorum,208274,2,0,0
2024-09-27 18:52:02+00:00,Havaalanı,1538,2,0,0
2024-09-27 18:52:06+00:00,Mecbursun,4090,2,0,0
2024-09-27 18:52:08+00:00,NKBİ,1205,2,0,0
2024-09-27 18:52:19+00:00,DAMLALAR,11577,2,0,0
2024-09-27 18:54:29+00:00,Anlıyorsun Değil Mi,130430,2,0,0
2024-09-27 18:54:46+00:00,Nick The Chopper,15650,2,0,0
2024-09-27 18:59:09+00:00,Uzun İnce Bir Yoldayım,264168,2,0,0
2024-09-27 18:59:34+00:00,Özlem,8387,2,0,0
2024-09-27 19:02:56+00:00,Hep Yek,202663,2,0,0
2024-09-27 19:05:58+00:00,Dağları Deldim,181487,2,0,0
2024-09-27 19:09:58+00:00,Beni Yakan Aşkın,230106,2,0,0
2024-09-27 19:13:50+00:00,Sen Anla,231360,2,0,0
2024-09-27 19:18:27+00:00,Nasılım Biliyor musun?,267933,2,0,0
2024-09-27 19:22:52+00:00,Dayanamam,263267,2,0,0
2024-09-27 19:26:56+00:00,Kimse Bilmez,229146,2,0,0
2024-09-27 19:27:15+00:00,Bir Fotoğraf Çekinebilir Miyiz?,17422,2,0,0
2024-09-27 19:30:58+00:00,Bütün Kızlar Toplandık,224706,2,0,0
2024-09-27 19:31:17+00:00,XL,946,2,0,0
2024-09-27 19:31:22+00:00,Akbaba,4721,2,0,0
2024-09-27 19:31:24+00:00,Tavla,1365,2,0,0
2024-09-27 19:31:26+00:00,Benmişim,1734,2,0,0
2024-09-27 19:31:59+00:00,Serzenişte,32722,2,0,0
2024-09-27 19:35:41+00:00,Tesir Altında,220746,2,0,0
2024-09-27 19:39:58+00:00,Pazara Kadar,206466,2,0,0
2024-09-27 19:40:17+00:00,Gönlünü Gün Edeni,3095,2,0,0
2024-09-27 19:53:29+00:00,Aya Benzer,93720,2,0,0
2024-09-28 14:04:46+00:00,Kafam Senden Bile Güzel,204509,2,0,0
2024-09-28 14:09:07+00:00,Beni Yakan Aşkın,230106,2,0,0
2024-09-28 14:09:15+00:00,Mazeretim Var Asabiyim Ben,3457,2,0,0
2024-09-28 14:13:18+00:00,Levla Vazgeçti - Depresyon,244305,2,0,0
2024-09-28 14:13:51+00:00,Acemiler,2266,2,0,0
2024-09-28 14:18:20+00:00,Sevgilim Biz Ayrıldık,259320,2,0,0
2024-09-28 14:23:09+00:00,Allı Turnam,288907,2,0,0
2024-09-28 14:27:33+00:00,Sen Anla,231360,2,0,0
2024-09-28 14:27:37+00:00,Sakın Gelme,1847,2,0,0
2024-09-28 14:27:37+00:00,Yalancı Bahar - Nostalgia Sessions,0,2,0,0
2024-09-28 14:30:28+00:00,Yalancı Bahar - Nostalgia Sessions,172010,2,0,0
2024-09-28 14:34:55+00:00,Sadece,175996,2,0,0
2024-09-28 14:38:16+00:00,Veda Türküsü,201671,2,0,0
2024-09-28 14:43:15+00:00,Değmesin Ellerimiz,267702,2,0,0
2024-09-28 14:47:21+00:00,Senden Önce Senden Sonra,245226,2,0,0
2024-09-28 15:00:04+00:00,Kendime Yalan Söyledim,267080,2,0,0
2024-09-28 15:04:04+00:00,Sen Beni Unutamazsın,240476,2,0,0
2024-09-28 15:07:39+00:00,Yara,213812,2,0,0
2024-09-28 15:11:34+00:00,Senden Güzeli Mi Var,203914,2,0,0
2024-09-28 15:27:56+00:00,Khooneye Ma,268426,2,0,0
2024-09-28 15:31:54+00:00,Emrooz O Farda,207157,2,0,0
2024-09-28 15:36:03+00:00,Abrisham,248306,2,0,0
2024-09-28 15:37:02+00:00,Be Yadam,26445,2,0,0
2024-09-28 15:41:25+00:00,Setareye Soheil,264106,2,0,0
2024-09-28 16:09:58+00:00,Soghati,110864,2,0,0
2024-09-28 17:12:12+00:00,Sana El Pençe Durmam,211682,2,0,0
2024-09-28 17:13:06+00:00,Işıkları Söndürseler Bile,18842,2,0,0
2024-09-28 17:17:00+00:00,İsyankar,235333,2,0,0
2024-09-28 17:17:53+00:00,Zombi,13301,2,0,0
2024-09-28 17:21:42+00:00,Sen Ona Aşıksın - Kabullenme,229496,2,0,0
2024-09-28 17:24:40+00:00,Yıldızların Altında,177580,2,0,0
2024-09-28 17:28:08+00:00,Cambaz,176331,2,0,0
2024-09-28 17:28:10+00:00,Alla Beni Pulla Beni,1525,2,0,0
2024-09-28 17:32:00+00:00,Cambaz,230600,2,0,0
2024-09-28 17:36:19+00:00,Alla Beni Pulla Beni,243000,2,0,0
2024-09-28 17:40:31+00:00,Haydi Gel İçelim,250440,2,0,0
2024-09-28 17:44:49+00:00,Gurur Benim Neyime?,257403,2,0,0
2024-09-28 17:51:02+00:00,Mey,287118,2,0,0
2024-09-28 17:55:47+00:00,Beni Vurup Yerde Bırakma,284693,2,0,0
2024-09-28 19:01:04+00:00,Naçar,5530,2,0,0
2024-09-28 19:05:20+00:00,Pembe Mezarlık,255346,2,0,0
2024-09-28 19:08:26+00:00,Aynalı Kemer,185971,2,0,0
2024-09-28 19:13:36+00:00,Aşk Nerden Nereye,297195,2,0,0
2024-09-28 19:17:32+00:00,Sor,235213,2,0,0
2024-09-28 19:22:32+00:00,Ölürüm Hasretinle,287788,2,0,0
2024-09-28 19:22:38+00:00,Belki Üstümüzden Bir Kuş Geçer,3959,2,0,0
2024-09-28 19:26:04+00:00,Son Arzum,206426,2,0,0
2024-09-28 19:26:17+00:00,Her Şeyi Yak,1063,2,0,0
2024-09-28 19:30:33+00:00,Bir Pazar Kahvaltısı,257405,2,0,0
2024-09-28 19:30:46+00:00,Sakinleştim,11240,2,0,0
2024-09-28 19:30:52+00:00,Yorma,5287,2,0,0
2024-09-28 19:34:38+00:00,Yalnızlığın Çaresini Bulmuşlar,226768,2,0,0
2024-09-28 19:40:03+00:00,Gül Pembe,308349,2,0,0
2024-09-28 19:43:28+00:00,Bir Derdim Var,204320,2,0,0
2024-09-28 19:47:16+00:00,Birden Geldin Aklıma,216611,2,0,0
2024-09-28 19:47:35+00:00,Karabiberim,8468,2,0,0
2024-09-28 19:51:50+00:00,Anlayamazsın,242389,2,0,0
2024-09-28 19:51:59+00:00,Ta Uzak Yollardan,2700,2,0,0
2024-09-28 19:52:01+00:00,Küçücüğüm,2092,2,0,0
2024-09-28 19:52:03+00:00,Ele Güne Karşı,1648,2,0,0
2024-09-28 19:52:06+00:00,Gülümse Kaderine,2796,2,0,0
2024-09-28 19:56:18+00:00,Istanbul,252333,2,0,0
2024-09-28 19:59:35+00:00,Bi' Tek Ben Anlarım,196250,2,0,0
2024-09-28 19:59:50+00:00,Dursun Zaman (feat. Göksel),1986,2,0,0
2024-09-28 20:04:03+00:00,Beni Aşka İnandır,253654,2,0,0
2024-09-28 20:04:08+00:00,Çözemezsin,3656,2,0,0
2024-09-28 20:09:09+00:00,Mesafe,301960,2,0,0
2024-09-28 20:12:23+00:00,Seni Dert Etmeler,188500,2,0,0
2024-09-28 20:17:14+00:00,Senden Daha Güzel,239093,2,0,0
2024-09-28 20:17:30+00:00,Sen Evlisin,2094,2,0,0
2024-09-28 20:17:33+00:00,Hoşçakal,2372,2,0,0
2024-09-28 20:17:36+00:00,Sakladığın Bir Şeyler Var,3707,2,0,0
2024-09-28 20:17:46+00:00,Sil Baştan,9311,2,0,0
2024-11-20 09:55:14+00:00,Yara,213812,5,0,0
2024-11-20 09:55:17+00:00,Son Arzum,1169,5,0,0
2024-11-20 09:58:12+00:00,Sadece,175996,5,0,0
2024-11-20 14:50:49+00:00,Yağmurlar,306967,5,0,0
2024-11-20 14:50:54+00:00,Belki Üstümüzden Bir Kuş Geçer,3544,5,0,0
2024-11-20 14:50:56+00:00,Kupa Kızı Ve Sinek Valesi,1532,5,0,0
2024-11-20 14:55:30+00:00,İki Yabancı,274533,5,0,0
2024-11-20 14:55:36+00:00,Sakladığın Bir Şeyler Var,1110,5,0,0
2024-11-20 14:55:37+00:00,Son Durağın,1062,5,0,0
2024-11-20 14:55:39+00:00,Çözemezsin,2412,5,0,0
2024-11-20 14:56:00+00:00,Toprak Yağmura - Akustik,1080,5,0,0
2024-11-20 15:00:43+00:00,Bir Cevabım Var Mı,284447,5,0,0
2024-11-20 15:04:54+00:00,Biri Vardı,250327,5,0,0
2024-11-20 15:09:51+00:00,Acının İlacı,287317,5,0,0
2024-11-20 15:13:40+00:00,Yalnızlığın Çaresini Bulmuşlar,226768,5,0,0
2024-11-20 15:18:51+00:00,Gel,287265,5,0,0
2024-11-20 15:23:46+00:00,Istanbul,252333,5,0,0
2024-11-20 15:28:05+00:00,Haydi Gel İçelim,250440,5,0,0
2024-11-20 15:32:57+00:00,Cevapsız Sorular,271840,5,0,0
2024-11-20 17:51:57+00:00,Belki Üstümüzden Bir Kuş Geçer,3140,5,0,0
2024-11-20 17:51:58+00:00,Kupa Kızı Ve Sinek Valesi,807,5,0,0
2024-11-20 17:51:59+00:00,Haydi Gel İçelim,994,5,0,0
2024-11-20 17:52:04+00:00,Seni Unutmaya Ömrüm Yeter mi,1080,5,0,0
2024-11-20 18:02:19+00:00,Hele Bi Gel,1580,5,0,0
2024-11-20 18:10:06+00:00,Ayrılamayız Biz,245133,5,0,0
2024-11-20 18:14:33+00:00,Firtinalar,244440,5,0,0
2024-11-20 18:18:20+00:00,Kal Benim İçin,227072,5,0,0
2024-11-20 18:29:20+00:00,Istanbul,252333,5,0,0
2024-11-20 18:29:23+00:00,Ağla Halime,1902,5,0,0
2024-11-20 18:33:41+00:00,Nilüfer,258159,5,0,0
2024-11-20 18:38:35+00:00,Affet,279475,5,0,0
2024-11-20 18:43:03+00:00,Tutamıyorum Zamanı,267679,5,0,0
2024-11-20 18:43:09+00:00,Unutamadım - Kaç Kadeh Kırıldı,5228,5,0,0
2024-11-20 18:43:18+00:00,Seni Yazdım,8026,5,0,0
2024-11-20 18:47:26+00:00,Bir Ömür Yetmez,242416,5,0,0
2024-11-20 18:47:51+00:00,Son Arzum,2455,5,0,0
2024-11-20 18:47:58+00:00,Bir Ateşe Attın Beni,7119,5,0,0
2024-11-20 18:53:09+00:00,Sigara,311240,5,0,0
2024-11-20 18:53:27+00:00,Sen Affetsen,2291,5,0,0
2024-11-20 18:53:34+00:00,Elimde Fotoğrafın,853,5,0,0
2024-11-20 18:55:43+00:00,Anlıyorsun Değil Mi,130430,5,0,0
2024-11-20 18:55:48+00:00,Kara Sevda,2650,5,0,0
2024-11-20 18:59:33+00:00,Bal Böceği,226426,5,0,0
2024-11-20 19:04:22+00:00,Gönül Ferman Dinlemiyor,288106,5,0,0
2024-11-20 19:07:38+00:00,Aynalı Kemer,185971,5,0,0
